# Exact machine-readable adjudication lines from ses-shadow-adjudicate-v1.
# Source report: data/ses-shadow-adjudicate-v1/report.md
#
# Class: recovered_orphan_source (43 cards, source post hash per card)
AJBR 67005 | SOURCE_FOUND | ref_digits | source:c90b81d61ab66ea5 d=2026-06-03 from=ajs.build in=1/6 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261102 (re-mint supersession)
AJBR 67170 | SOURCE_FOUND | ref_digits | source:c15c08121ab66ea5 d=2026-06-02 from=ajs.build in=1/8 fields=subject,pdf | link_row_missing:source_case_still_open_as_exception/conflicting_fields
BWCWA6773 | SOURCE_FOUND | ref_full | source:ed7813041ab66ea5 d=2026-06-08 from=primeeco.tech in=3/9 fields=subject | link_row_missing:source_case_still_open_as_exception/below_identity_floor
BWCWA6781 | SOURCE_FOUND | ref_full | source:8dbac79f1ab66ea5 d=2026-06-03 from=primeeco.tech in=1/10 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261103 (re-mint supersession)
MS191469 | SOURCE_FOUND_ADDR_KEY | client | source:981351ff1ab66ea5 d=2026-06-01 from=ajs.build in=9/11 fields=pdf | link_row_missing:source_case_already_carries_job_SWMS-26680 (re-mint supersession)
SWMS-26001 | SOURCE_FOUND_ADDR_KEY | addr_street | source:dbea11951ab66ea5 d=2026-07-11 from=gmail.com in=2/2 fields=subject,body | link_row_missing:source_case_still_open_as_exception/synthetic_livefire_cleanup
SWMS-261054 | SOURCE_FOUND | ref_digits | source:f6680f511ab66ea5 d=2026-07-24 from=ajs.build in=4/4 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261055 (re-mint supersession)
SWMS-261059 | SOURCE_FOUND | ref_full | source:74e80e721ab66ea5 d=2026-06-12 from=notifications.primeeco.tech in=5/9 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26393 | SOURCE_FOUND_ADDR_KEY | client | source:b3c71b896aefde65 d=2026-07-10 from=stratcowa.com.au in=2/27 fields=body | link_row_missing:source_case_still_open_as_exception/below_identity_floor
SWMS-26440 | SOURCE_FOUND | ref_digits | source:034ac9891ab66ea5 d=2026-06-02 from=ajs.build in=1/3 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261095 (re-mint supersession)
SWMS-26441 | SOURCE_FOUND | ref_digits | source:85d999ee1ab66ea5 d=2026-06-02 from=ajs.build in=1/3 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261094 (re-mint supersession)
SWMS-26442 | SOURCE_FOUND | ref_digits | source:33b693b71ab66ea5 d=2026-06-02 from=ajs.build in=1/3 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261093 (re-mint supersession)
SWMS-26443 | SOURCE_FOUND | ref_digits | source:8dabe27d1ab66ea5 d=2026-06-02 from=ajs.build in=1/3 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261092 (re-mint supersession)
SWMS-26444 | SOURCE_FOUND | ref_digits | source:2e3095d41ab66ea5 d=2026-06-02 from=ajs.build in=1/3 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261091 (re-mint supersession)
SWMS-26445 | SOURCE_FOUND | ref_digits | source:2fd44b6a1ab66ea5 d=2026-06-01 from=ajs.build in=1/3 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261089 (re-mint supersession)
SWMS-26447 | SOURCE_FOUND | ref_digits | source:b891aec81ab66ea5 d=2026-06-01 from=ajs.build in=1/3 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261087 (re-mint supersession)
SWMS-26448 | SOURCE_FOUND | ref_digits | source:24d9b7a91ab66ea5 d=2026-06-01 from=ajs.build in=1/3 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261086 (re-mint supersession)
SWMS-26449 | SOURCE_FOUND | ref_digits | source:34c5a9e31ab66ea5 d=2026-06-01 from=ajs.build in=1/3 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261088 (re-mint supersession)
SWMS-26450 | SOURCE_FOUND | ref_digits | source:b72ee03f1ab66ea5 d=2026-06-01 from=ajs.build in=1/1 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-261084 (re-mint supersession)
SWMS-26663 | SOURCE_FOUND | ref_digits | source:0777cd411ab66ea5 d=2026-06-03 from=ajs.build in=2/8 fields=subject,pdf | link_row_missing:source_case_still_open_as_exception/conflicting_fields
SWMS-26674 | SOURCE_FOUND | ref_digits | source:370ccb7d1ab66ea5 d=2026-06-03 from=ajs.build in=1/3 fields=subject,pdf | link_row_missing:source_case_still_open_as_exception/conflicting_fields
SWMS-26679 | SOURCE_FOUND_ADDR_KEY | addr_full | source:88c969261ab66ea5 d=2026-06-03 from=ajs.build in=1/4 fields=body,pdf | link_row_missing:source_case_already_carries_job_SWMS-261100 (re-mint supersession)
SWMS-26692 | SOURCE_FOUND | ref_full | source:7e5043091ab66ea5 d=2026-06-25 from=primeeco.tech in=2/4 fields=subject | link_row_missing:source_case_still_open_as_exception/below_identity_floor
SWMS-26693 | SOURCE_FOUND | ref_full | source:cd9cc3841ab66ea5 d=2026-06-02 from=builderwest.com.au in=1/5 fields=subject | link_row_missing:source_classified_non_work
SWMS-26844 | SOURCE_FOUND | ref_full | source:540c33b61ab66ea5 d=2026-06-18 from=primeeco.tech in=9/13 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26851 | SOURCE_FOUND | ref_full | source:d9118aae1ab66ea5 d=2026-06-19 from=primeeco.tech in=3/3 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26852 | SOURCE_FOUND | ref_full | source:9e60725c1ab66ea5 d=2026-06-19 from=primeeco.tech in=5/5 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26853 | SOURCE_FOUND | ref_full | source:34fe08391ab66ea5 d=2026-06-23 from=primeeco.tech in=4/4 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26855 | SOURCE_FOUND | ref_full | source:755d617c1ab66ea5 d=2026-06-18 from=primeeco.tech in=2/4 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26856 | SOURCE_FOUND | ref_full | source:3e2930571ab66ea5 d=2026-06-19 from=primeeco.tech in=1/1 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26858 | SOURCE_FOUND | ref_full | source:96092c171ab66ea5 d=2026-06-22 from=primeeco.tech in=1/1 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26859 | SOURCE_FOUND | ref_full | source:c8aa3b801ab66ea5 d=2026-06-22 from=primeeco.tech in=1/1 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26864 | SOURCE_FOUND | ref_full | source:998ba2231ab66ea5 d=2026-06-22 from=primeeco.tech in=10/14 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26871 | SOURCE_FOUND | ref_full | source:0ea4cc031ab66ea5 d=2026-06-24 from=primeeco.tech in=4/8 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26879 | SOURCE_FOUND | ref_digits | source:469a7e3a1ab66ea5 d=2026-06-30 from=ajs.build in=2/4 fields=subject,pdf | link_row_missing:source_case_already_carries_job_SWMS-26878 (re-mint supersession)
SWMS-26910 | SOURCE_FOUND | ref_full | source:217f9ed11ab66ea5 d=2026-06-23 from=notifications.primeeco.tech in=4/5 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26920 | SOURCE_FOUND | ref_full | source:5067a8851ab66ea5 d=2026-06-29 from=primeeco.tech in=2/4 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26930 | SOURCE_FOUND | ref_full | source:4d979fe71ab66ea5 d=2026-07-07 from=primeeco.tech in=4/6 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26956 | SOURCE_FOUND | ref_full | source:ba3c116d1ab66ea5 d=2026-06-24 from=primeeco.tech in=4/8 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26957 | SOURCE_FOUND | ref_full | source:99389a481ab66ea5 d=2026-06-19 from=notifications.primeeco.tech in=2/4 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
SWMS-26965 | SOURCE_FOUND | ref_full | source:be0c325a1ab66ea5 d=2026-07-10 from=primeeco.tech in=2/2 fields=subject | link_row_missing:source_case_still_open_as_exception/conflicting_fields
SWMS-26998 | SOURCE_FOUND | ref_full | source:d9118aae1ab66ea5 d=2026-06-19 from=primeeco.tech in=3/3 fields=subject,body,attnames,pdf | link_row_missing:source_case_still_open_as_exception/adapter_parse_failure
WB68792 | SOURCE_FOUND_ADDR_KEY | client | source:8dbac79f1ab66ea5 d=2026-06-03 from=primeeco.tech in=8/26 fields=body,pdf | link_row_missing:source_case_already_carries_job_SWMS-261103 (re-mint supersession)
#
# Class: exact_reference_existing_job (246 instruction authorities)
instruction:00da6b0068a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25857 board_job=SWMS-261059 status=complete job_created=2026-07-24 first_source=2026-06-12 reason=adapter_parse_failure match=exact_ref
instruction:2ddba14968a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-27037 board_job=SWMS-261020 status=processing job_created=2026-07-21 first_source=2026-07-16 reason=adapter_parse_failure match=exact_ref
instruction:306e60c868a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25881 board_job=SWMS-26919 status=scheduled job_created=2026-07-06 first_source=2026-06-26 reason=adapter_parse_failure match=exact_ref
instruction:31039a7968a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25387 board_job=SWMS-26506 status=archived job_created=2026-06-07 first_source=2026-06-06 reason=adapter_parse_failure match=exact_ref
instruction:3207d72168a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25206 board_job=SWMS-26859 status=cancelled job_created=2026-06-30 first_source=2026-06-22 reason=adapter_parse_failure match=exact_ref
instruction:327053c768a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-24881 board_job=SWMS-261018 status=processing job_created=2026-07-21 first_source=2026-07-16 reason=adapter_parse_failure match=exact_ref
instruction:365e73a768a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26291 board_job=SWMS-26794 status=processing job_created=2026-06-24 first_source=2026-06-24 reason=adapter_parse_failure match=exact_ref
instruction:36fe54ed68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-24544 board_job=SWMS-26789 status=processing job_created=2026-06-24 first_source=2026-06-24 reason=adapter_parse_failure match=exact_ref
instruction:37c7e88268a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26035 board_job=SWMS-26744 status=processing job_created=2026-06-22 first_source=2026-06-22 reason=adapter_parse_failure match=exact_ref
instruction:38e29d7968a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25074 board_job=SWMS-26742 status=processing job_created=2026-06-22 first_source=2026-06-22 reason=adapter_parse_failure,conflicting_fields match=exact_ref
instruction:3c70ef6d68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26057 board_job=SWMS-26716 status=cancelled job_created=2026-06-21 first_source=2026-06-18 reason=adapter_parse_failure match=exact_ref
instruction:3e39919c68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-24562 board_job=SWMS-26540 status=archived job_created=2026-06-08 first_source=2026-06-08 reason=adapter_parse_failure match=exact_ref
instruction:3e8cb6ec68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26060 board_job=SWMS-26847 status=processing job_created=2026-06-29 first_source=2026-07-02 reason=adapter_parse_failure match=exact_ref
instruction:3ef5340b68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25826 board_job=SWMS-261026 status=processing job_created=2026-07-21 first_source=2026-07-17 reason=adapter_parse_failure match=exact_ref
instruction:3f6a1e7c68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26109 board_job=SWMS-26717 status=processing job_created=2026-06-21 first_source=2026-06-18 reason=adapter_parse_failure match=exact_ref
instruction:40e7ce5468a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25526 board_job=SWMS-26710 status=processing job_created=2026-06-21 first_source=2026-06-18 reason=adapter_parse_failure match=exact_ref
instruction:420fb5a468a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25044 board_job=SWMS-26497 status=cancelled job_created=2026-06-05 first_source=2026-06-05 reason=adapter_parse_failure match=exact_ref
instruction:4277c09f68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25732 board_job=SWMS-26580 status=archived job_created=2026-06-11 first_source=2026-06-11 reason=adapter_parse_failure match=exact_ref
instruction:42bb629968a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-27227 board_job=SWMS-261050 status=processing job_created=2026-07-23 first_source=2026-07-23 reason=adapter_parse_failure match=exact_ref
instruction:42db3f2068a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-27093 board_job=SWMS-261025 status=complete job_created=2026-07-21 first_source=2026-07-17 reason=adapter_parse_failure match=exact_ref
instruction:4352317c68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25769 board_job=SWMS-26722 status=processing job_created=2026-06-21 first_source=2026-06-23 reason=adapter_parse_failure match=exact_ref
instruction:43e587bc68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26499 board_job=SWMS-26849 status=processing job_created=2026-06-29 first_source=2026-06-29 reason=adapter_parse_failure match=exact_ref
instruction:43ed2cb468a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25063 board_job=SWMS-26521 status=archived job_created=2026-06-07 first_source=2026-06-06 reason=adapter_parse_failure match=exact_ref
instruction:448314fe68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26533 board_job=SWMS-26865 status=archived job_created=2026-06-30 first_source=2026-06-30 reason=adapter_parse_failure match=exact_ref
instruction:44dbc12268a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25625 board_job=SWMS-26736 status=processing job_created=2026-06-21 first_source=2026-06-19 reason=adapter_parse_failure match=exact_ref
instruction:478a842a68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25765 board_job=SWMS-26853 status=accepted job_created=2026-06-30 first_source=2026-06-23 reason=adapter_parse_failure match=exact_ref
instruction:47cc88e468a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26364 board_job=SWMS-26819 status=processing job_created=2026-06-26 first_source=2026-06-24 reason=adapter_parse_failure match=exact_ref
instruction:49534b6968a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25346 board_job=SWMS-26496 status=archived job_created=2026-06-05 first_source=2026-06-05 reason=adapter_parse_failure match=exact_ref
instruction:4aef3ab668a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26664 board_job=SWMS-26880 status=cancelled job_created=2026-07-01 first_source=2026-07-01 reason=adapter_parse_failure match=exact_ref
instruction:4b319c7a68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25732 board_job=SWMS-26580 status=archived job_created=2026-06-11 first_source=2026-06-11 reason=adapter_parse_failure match=exact_ref
instruction:4b4118e968a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25801 board_job=SWMS-26619 status=accepted job_created=2026-06-14 first_source=2026-06-12 reason=adapter_parse_failure match=exact_ref
instruction:4d9b9afb68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26369 board_job=SWMS-26795 status=accepted job_created=2026-06-24 first_source=2026-06-24 reason=adapter_parse_failure match=exact_ref
instruction:4e7382e668a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-24865 board_job=SWMS-26509 status=archived job_created=2026-06-07 first_source=2026-06-06 reason=adapter_parse_failure match=exact_ref
instruction:4f0b857f68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-24465 board_job=SWMS-26932 status=accepted job_created=2026-07-08 first_source=2026-07-03 reason=adapter_parse_failure match=exact_ref
instruction:4fcc2dfc68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26401 board_job=SWMS-26802 status=cancelled job_created=2026-06-25 first_source=2026-06-25 reason=adapter_parse_failure match=exact_ref
instruction:504a7e1368a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26527 board_job=SWMS-26875 status=scheduled job_created=2026-06-30 first_source=2026-06-30 reason=adapter_parse_failure match=exact_ref
instruction:54d871f768a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25241 board_job=SWMS-26724 status=processing job_created=2026-06-21 first_source=2026-06-18 reason=adapter_parse_failure match=exact_ref
instruction:575d1f1468a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26012 board_job=SWMS-26804 status=accepted job_created=2026-06-25 first_source=2026-06-25 reason=adapter_parse_failure match=exact_ref
instruction:57aaf9f468a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25897 board_job=SWMS-26864 status=processing job_created=2026-06-30 first_source=2026-06-25 reason=adapter_parse_failure match=exact_ref
instruction:58e26e1068a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25898 board_job=SWMS-26846 status=archived job_created=2026-06-29 first_source=2026-07-06 reason=adapter_parse_failure match=exact_ref
instruction:59a6332a68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25102 board_job=SWMS-26518 status=cancelled job_created=2026-06-07 first_source=2026-06-06 reason=adapter_parse_failure match=exact_ref
instruction:5a94c35668a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25769 board_job=SWMS-26722 status=processing job_created=2026-06-21 first_source=2026-06-23 reason=adapter_parse_failure match=exact_ref
instruction:5ace804d68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26703 board_job=SWMS-26885 status=scheduled job_created=2026-07-01 first_source=2026-07-01 reason=adapter_parse_failure match=exact_ref
instruction:5ad2be7268a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26134 board_job=SWMS-26752 status=processing job_created=2026-06-22 first_source=2026-06-22 reason=adapter_parse_failure match=exact_ref
instruction:5b23c9ef68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-27023 board_job=SWMS-261014 status=processing job_created=2026-07-21 first_source=2026-07-15 reason=adapter_parse_failure match=exact_ref
instruction:5cb93d1768a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25248 board_job=SWMS-26520 status=archived job_created=2026-06-07 first_source=2026-06-06 reason=adapter_parse_failure match=exact_ref
instruction:5cf2242b68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26442 board_job=SWMS-26823 status=accepted job_created=2026-06-26 first_source=2026-06-26 reason=adapter_parse_failure match=exact_ref
instruction:5e0a3047dfde6ac5 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=- board_job=SWMS-26428 status=archived job_created=2026-06-03 first_source=2026-06-03 reason=conflicting_fields match=exact_ref
instruction:5f760c1568a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-24732 board_job=SWMS-26526 status=complete job_created=2026-06-08 first_source=2026-06-17 reason=adapter_parse_failure match=exact_ref
instruction:6159539968a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26678 board_job=SWMS-26934 status=accepted job_created=2026-07-08 first_source=2026-07-03 reason=adapter_parse_failure match=exact_ref
instruction:61f299ae68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25890 board_job=SWMS-26714 status=cancelled job_created=2026-06-21 first_source=2026-06-12 reason=adapter_parse_failure,conflicting_fields match=exact_ref
instruction:6348130c68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26278 board_job=SWMS-26772 status=processing job_created=2026-06-23 first_source=2026-06-25 reason=adapter_parse_failure match=exact_ref
instruction:63dfc17068a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26371 board_job=SWMS-26779 status=processing job_created=2026-06-24 first_source=2026-06-24 reason=adapter_parse_failure match=exact_ref
instruction:63e2784668a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25911 board_job=SWMS-26918 status=accepted job_created=2026-07-06 first_source=2026-06-17 reason=adapter_parse_failure match=exact_ref
instruction:65133cdb68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26664 board_job=SWMS-26880 status=cancelled job_created=2026-07-01 first_source=2026-07-17 reason=adapter_parse_failure match=exact_ref
instruction:68aae96368a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26119 board_job=SWMS-26714 status=cancelled job_created=2026-06-21 first_source=2026-07-16 reason=adapter_parse_failure,conflicting_fields match=exact_ref
instruction:6920d3fb68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-20140 board_job=SWMS-26840 status=accepted job_created=2026-06-29 first_source=2026-06-29 reason=adapter_parse_failure match=exact_ref
instruction:6983adfc68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25691 board_job=SWMS-26598 status=archived job_created=2026-06-11 first_source=2026-06-11 reason=adapter_parse_failure match=exact_ref
instruction:69d20aa068a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25902 board_job=SWMS-26632 status=scheduled job_created=2026-06-15 first_source=2026-06-15 reason=adapter_parse_failure match=exact_ref
instruction:6d3060a268a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26287 board_job=SWMS-26825 status=processing job_created=2026-06-26 first_source=2026-06-26 reason=adapter_parse_failure match=exact_ref
instruction:6f5a285368a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26401 board_job=SWMS-26802 status=cancelled job_created=2026-06-25 first_source=2026-06-25 reason=adapter_parse_failure match=exact_ref
instruction:70215ec768a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-24787 board_job=SWMS-26490 status=archived job_created=2026-06-05 first_source=2026-06-05 reason=adapter_parse_failure match=exact_ref
instruction:70956b9d68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25250 board_job=SWMS-26529 status=archived job_created=2026-06-08 first_source=2026-06-08 reason=adapter_parse_failure match=exact_ref
instruction:72a77be468a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25400 board_job=SWMS-261038 status=complete job_created=2026-07-21 first_source=2026-07-21 reason=adapter_parse_failure match=exact_ref
instruction:7471e22f68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26221 board_job=SWMS-26800 status=processing job_created=2026-06-25 first_source=2026-06-23 reason=adapter_parse_failure match=exact_ref
instruction:76562d9f68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-17270 board_job=SWMS-26861 status=archived job_created=2026-06-30 first_source=2026-06-30 reason=adapter_parse_failure match=exact_ref
instruction:79230d3968a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25151 board_job=SWMS-26515 status=archived job_created=2026-06-07 first_source=2026-06-06 reason=adapter_parse_failure match=exact_ref
instruction:798b392868a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25498 board_job=SWMS-26530 status=archived job_created=2026-06-08 first_source=2026-06-08 reason=adapter_parse_failure match=exact_ref
instruction:7a189f4568a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-26393 board_job=SWMS-26837 status=processing job_created=2026-06-26 first_source=2026-06-24 reason=adapter_parse_failure match=exact_ref
instruction:7c606ee968a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25436 board_job=SWMS-26741 status=processing job_created=2026-06-22 first_source=2026-06-22 reason=adapter_parse_failure match=exact_ref
instruction:7d0d2c4a68a45907 | codex:live_instruction_has_no_durable_job | ADJUDICATED_FALSE:job_exists_link_missing | ledger_ref=MLB-25294 board_job=SWMS-26533 status=archived job_created=2026-06-08 first_source=2026-06-08 reason=adapter_parse_failure match=exact_ref
